Date,Open,High,Low,Close,Market Cap
1/19/2019,3608,3760,3608,3687,63334419716
1/20/2019,3687,3702.09,3474,3533.49,64655372375
1/21/2019,3533.49,3568.78,3487.29,3532.25,62037190780
1/22/2019,3532.25,3611.63,3423.74,3577.24,61978936698
1/23/2019,3577.24,3611.57,3523.34,3553.02,62793179881
1/24/2019,3553.02,3596.65,3528.54,3570.25,62395007174
1/25/2019,3570.25,3578,3510,3561,62741198501
1/26/2019,3561,3659.38,3540.12,3558.19,62548391161
1/27/2019,3558.19,3563.54,3472.94,3529.63,62484553654
1/28/2019,3529.63,3535.18,3369.99,3429.7,62031859024
1/29/2019,3429.7,3437.93,3321,3395.49,60306675647
1/30/2019,3395.49,3459.5,3372.28,3436.11,59677220946
1/31/2019,3436.11,3472,3394.43,3412.1,60559411423
2/1/2019,3412.1,3458.18,3370.61,3441.87,60054226238
2/2/2019,3441.87,3484.99,3412.18,3469.06,60492551974
2/3/2019,3469.06,3471.42,3390,3415.99,60867658569
2/4/2019,3415.99,3435,3397,3411.47,60135801016
2/5/2019,3411.47,3430,3401.84,3429.98,60076585209
2/6/2019,3429.98,3445.22,3331.44,3366.83,60419299442
2/7/2019,3366.83,3380,3352.29,3359.99,59246155661
2/8/2019,3359.99,3711.26,3343.84,3622.59,59117334128
2/9/2019,3622.59,3638.94,3595.01,3624.11,63837429020
2/10/2019,3624.11,3655.04,3580.17,3647.21,63843732012
2/11/2019,3647.21,3649.99,3578.01,3588.58,64187059330
2/12/2019,3588.58,3618.56,3550.1,3588.61,63215166076
2/13/2019,3588.61,3627.79,3561.22,3576.48,63223038975
2/14/2019,3576.48,3657,3537,3562.29,62998975795
2/15/2019,3562.29,3615.79,3544.95,3567.12,62770291500
2/16/2019,3567.12,3606.92,3567.12,3582.3,62878758075
2/17/2019,3582.3,3675.87,3557.38,3626.7,63129137547
2/18/2019,3626.7,3912.51,3618.09,3866.99,63963136426
2/19/2019,3866.99,3971.46,3844.37,3892.03,68324036843
2/20/2019,3892.03,3966.67,3865.02,3941.16,68614150366
2/21/2019,3941.16,3987,3870,3901.59,69458315650
2/22/2019,3901.59,3954.99,3885.12,3946.56,69349118126
2/23/2019,3946.56,4153.01,3914.25,4110.99,69735512259
2/24/2019,4110.99,4186.99,3715.51,3732.48,72197471734
2/25/2019,3732.48,3859.17,3732.48,3820.26,68026600377
2/26/2019,3820.26,3828.12,3764.95,3799.99,67311355120
2/27/2019,3799.99,3820.28,3650.8,3800,66987883454
2/28/2019,3800,3912.16,3752.05,3791.49,66718180463
3/1/2019,3791.49,3843.78,3791.49,3808.12,67467027612
3/2/2019,3808.12,3818.31,3761.02,3812.45,67354128113
3/3/2019,3812.45,3818.52,3761.95,3789.61,67315306107
3/4/2019,3789.61,3805.46,3675,3700.82,66929798448
3/5/2019,3700.82,3876.59,3695,3845.73,65884338878
3/6/2019,3845.73,3893.29,3811.16,3850.46,67519284032
3/7/2019,3850.46,3889.72,3829.54,3855.26,68094320982
3/8/2019,3855.26,3910,3771.78,3842,68262373623
3/9/2019,3842,3947.88,3835.35,3917.49,67973444808
3/10/2019,3917.49,3918.35,3870,3899.07,69151640614
3/11/2019,3899.07,3910.46,3815.06,3851.15,69044574633
3/12/2019,3851.15,3876.22,3800,3862.12,68239720217
3/13/2019,3862.12,3869.99,3826,3850.96,68144311643
3/14/2019,3850.96,3900,3785,3855.87,68160875385
3/15/2019,3855.87,3907.11,3847.95,3901,68133558672
3/16/2019,3901,4037.02,3899,3990,68880128843
3/17/2019,3990,3992.42,3930.06,3965.45,70728484680
3/18/2019,3965.45,4015.85,3936.36,3969.99,70238247183
3/19/2019,3969.99,4012.69,3951.66,4001.3,70220942078
3/20/2019,4001.3,4048.85,3963.72,4032,70672054522
3/21/2019,4032,4059.37,3915.09,3975.01,71182990340
3/22/2019,3975.01,3999.73,3963.88,3986.67,70468162431
3/23/2019,3986.67,4000.5,3961.01,3982.45,70415131177
3/24/2019,3982.45,3982.45,3947,3971.53,70525730345
3/25/2019,3971.53,4034.13,3858.55,3908.7,70215235793
3/26/2019,3908.7,3921.73,3882.92,3919.99,69200874181
3/27/2019,3919.99,4034,3914.95,4027.35,69235106784
3/28/2019,4027.35,4027.35,3995,4012.81,70788202531
3/29/2019,4012.81,4098.04,4007.71,4082.72,71102046362
3/30/2019,4082.72,4129.49,4037.28,4094.03,72107131543
3/31/2019,4094.03,4102.91,4076.62,4095.01,72471733603
4/1/2019,4095.01,4147.99,4052.49,4136.54,72402934798
4/2/2019,4136.54,5090.62,4131.25,4903.3,72850658426
4/3/2019,4903.3,5346.68,4800,4976.94,84028795243
4/4/2019,4976.94,5072.57,4782.47,4907.68,88580064951
4/5/2019,4907.68,5067.41,4887.05,5041,86825356904
4/6/2019,5041,5239.4,4892.5,5044.56,88511516574
4/7/2019,5044.56,5266.74,5029.23,5196.02,89434619041
4/8/2019,5196.02,5350,5132.26,5287.88,91334041286
4/9/2019,5287.88,5287.89,5147.16,5194.98,92948259474
4/10/2019,5194.98,5471.14,5166.42,5319.55,91894682433
4/11/2019,5319.55,5347.07,4970.51,5044.68,93873517212
4/12/2019,5044.68,5117.05,4903.64,5091.58,89999465715
4/13/2019,5091.58,5141.74,5038.09,5069.48,89161895291
4/14/2019,5069.48,5187.94,5017,5161.51,89698518549
4/15/2019,5161.51,5190,4950,5036.86,90679616967
4/16/2019,5036.86,5230,5022.84,5203.65,89233174440
4/17/2019,5203.65,5271.87,5177.37,5246.1,91284737804
4/18/2019,5246.1,5315.48,5226.96,5283.73,92406039071
4/19/2019,5283.73,5358.64,5197.38,5286.63,93287145245
4/20/2019,5286.63,5358.02,5265.78,5321.31,93368864937
4/21/2019,5321.31,5342.23,5215.53,5296.26,94003275252
4/22/2019,5296.26,5439.99,5256.77,5390,93532681833
4/23/2019,5390,5643.97,5366.89,5538.25,94914643119
4/24/2019,5538.25,5624.58,5376.53,5445.16,97523130614
4/25/2019,5445.16,5515.4,4976.13,5138.43,96812814868
4/26/2019,5138.43,5290.47,5046.15,5140.38,91642884994
4/27/2019,5140.38,5217.4,5119.47,5174.18,92476864393
4/28/2019,5174.18,5213.66,5103.74,5157.02,92404196485
4/29/2019,5157.02,5189.14,5071.48,5149.86,93248226929
4/30/2019,5149.86,5285.02,5133.08,5266.34,92406066842
5/1/2019,5266.34,5358.3,5266.34,5329.97,94170875849
5/2/2019,5329.97,5421.33,5306.95,5391.01,95275949527
5/3/2019,5391.01,5800.02,5365.2,5660.3,97165196433
5/4/2019,5660.3,5837.2,5511.01,5769.51,1.01E+11
5/5/2019,5769.51,5778.4,5630.63,5715.3,1.03E+11
5/6/2019,5715.3,5758.31,5570,5686.65,1.02E+11
5/7/2019,5686.65,5969.51,5686.65,5745,1.02E+11
5/8/2019,5745,5989.98,5653.65,5935.1,1.04E+11
5/9/2019,5935.1,6170.33,5935.01,6146.18,1.05E+11
5/10/2019,6146.18,6427.25,6110.3,6378.01,1.08E+11
5/11/2019,6378.01,7445.45,6354.69,7227.75,1.12E+11
5/12/2019,7227.75,7578.83,6760,6976.25,1.25E+11
5/13/2019,6976.25,8170,6869.09,7822.67,1.25E+11
5/14/2019,7822.67,8342,7625,7995.48,1.36E+11
5/15/2019,7995.48,8299.5,7840.82,8198.47,1.41E+11
5/16/2019,8198.47,8380,7665.47,7881.38,1.44E+11
5/17/2019,7881.38,7941.51,6630.41,7361.92,1.41E+11
5/18/2019,7361.92,7488.21,7210.98,7262.52,1.30E+11
5/19/2019,7262.52,8304.56,7257.75,8192.44,1.29E+11
5/20/2019,8192.44,8198.02,7576.35,8003.97,1.41E+11
5/21/2019,8003.97,8111.32,7809.64,7954.49,1.41E+11
5/22/2019,7954.49,8044.08,7504,7620,1.41E+11
5/23/2019,7620,7983.03,7470.9,7879.92,1.36E+11
5/24/2019,7879.92,8180,7800,8004.36,1.38E+11
5/25/2019,8004.36,8149.5,7947.79,8074.87,1.42E+11
5/26/2019,8074.87,8786.32,7891.47,8750.01,1.43E+11
5/27/2019,8750.01,8946,8629.02,8781.16,1.51E+11
5/28/2019,8781.16,8823.75,8550,8726.4,1.56E+11
5/29/2019,8726.4,8760,8431.15,8659.18,1.54E+11
5/30/2019,8659.18,9094.51,8000,8273.76,1.53E+11
5/31/2019,8273.76,8554.96,8114.72,8516.2,1.49E+11
6/1/2019,8516.2,8621,8458.34,8566.1,1.50E+11
6/2/2019,8566.1,8831.69,8546.38,8745.75,1.52E+11
6/3/2019,8745.75,8745.75,8030.32,8110.99,1.55E+11
6/4/2019,8110.99,8110.99,7440.83,7682.81,1.46E+11
6/5/2019,7682.81,7923.98,7570.65,7791.42,1.37E+11
6/6/2019,7791.42,7876.91,7450,7801,1.38E+11
6/7/2019,7801,8130,7766,8002.98,1.37E+11
6/8/2019,8002.98,8058.34,7787.78,7936.35,1.42E+11
6/9/2019,7936.35,7962.68,7510,7643.46,1.41E+11
6/10/2019,7643.46,8095.19,7525.67,8024.35,1.37E+11
6/11/2019,8024.35,8056.23,7710.12,7920.63,1.40E+11
6/12/2019,7920.63,8290.2,7826.63,8176.44,1.40E+11
6/13/2019,8176.44,8329.13,8048.33,8256.09,1.44E+11
6/14/2019,8256.09,8729.17,8185,8699.71,1.46E+11
6/15/2019,8699.71,8911.6,8627.97,8853.3,1.52E+11
6/16/2019,8853.3,9386.98,8800.04,8989.89,1.57E+11
6/17/2019,8989.89,9472,8977.38,9331.03,1.60E+11
6/18/2019,9331.03,9360.74,8930.45,9084.31,1.65E+11
6/19/2019,9084.31,9324.25,9039.34,9282.65,1.62E+11
6/20/2019,9282.65,9605.44,9211.96,9534.88,1.64E+11
6/21/2019,9534.88,10243.82,9532.61,10233.92,1.68E+11
6/22/2019,10233.92,11201,10085.83,10676.48,1.79E+11
6/23/2019,10676.48,11200,10490,10842.82,1.90E+11
6/24/2019,10842.82,11090,10531.2,11035,1.94E+11
6/25/2019,11035,11791.53,11000.48,11759.9,1.94E+11
6/26/2019,11759.9,13858.37,11454.8,12936.45,2.06E+11
6/27/2019,12936.45,13359.99,10299,11143.74,2.28E+11
6/28/2019,11143.74,12436,10738.17,12388.24,2.05E+11
6/29/2019,12388.24,12388.24,11200,11885.94,2.13E+11
6/30/2019,11885.94,12197.03,10642.07,10746,2.11E+11
7/1/2019,10746,11199.59,9960,10451.1,1.98E+11
7/2/2019,10451.1,10915.95,9653,10833.82,1.88E+11
7/3/2019,10833.82,12023.24,10833.82,11987.32,1.88E+11
7/4/2019,11987.32,12052.86,11040,11144.85,2.08E+11
7/5/2019,11144.85,11441.84,10760.1,10997.3,2.02E+11
7/6/2019,10997.3,11722.58,10993.85,11242.22,1.97E+11
7/7/2019,11242.22,11624.88,11086.72,11475.07,2.01E+11
7/8/2019,11475.07,12400,11332.52,12307.13,2.03E+11
7/9/2019,12307.13,12832.83,12122.51,12570.42,2.15E+11
7/10/2019,12570.42,13186.9,11536.35,12097.34,2.23E+11
7/11/2019,12097.34,12097.34,10963.27,11320.13,2.18E+11
7/12/2019,11319.42,11947.85,11082.55,11776.4,2.04E+11
7/13/2019,11776.4,11847,10791.73,11374.76,2.08E+11
7/14/2019,11374.76,11458.2,10095,10200.8,2.02E+11
7/15/2019,10200.8,11088.44,9862.89,10850,1.87E+11
7/16/2019,10850,11030,9358,9429.05,1.91E+11
7/17/2019,9429.05,9981.23,9074,9703.58,1.75E+11
7/18/2019,9703.58,10795.01,9290,10647.85,1.71E+11
7/19/2019,10647.85,10762.5,10102.06,10535.46,1.84E+11
7/20/2019,10535.46,11122.83,10373.71,10753.17,1.87E+11
7/21/2019,10753.17,10827.08,10330,10590,1.92E+11
7/22/2019,10590,10700,10065.67,10326.64,1.89E+11
7/23/2019,10326.64,10327.38,9807.7,9842.72,1.85E+11
7/24/2019,9842.72,9911.76,9509,9770.17,1.78E+11
7/25/2019,9770.17,10183.37,9743.3,9910.54,1.74E+11
7/26/2019,9910.54,9945.23,9652.01,9851.02,1.77E+11
7/27/2019,9851.02,10240.45,9300,9478.3,1.75E+11
7/28/2019,9478.3,9635.45,9110.61,9523.42,1.72E+11
7/29/2019,9523.42,9720,9362.5,9504.23,1.69E+11
7/30/2019,9504.23,9794.65,9374.5,9599.07,1.70E+11
7/31/2019,9599.07,10130.58,9577.65,10079.54,1.71E+11
8/1/2019,10079.54,10490.86,9893.06,10409.99,1.78E+11
8/2/2019,10409.99,10677.32,10334.51,10528.81,1.84E+11
8/3/2019,10528.81,10922.41,10512.32,10817.34,1.88E+11
8/4/2019,10817.34,11085.34,10580,10975,1.92E+11
8/5/2019,10975,11950,10975,11815.28,1.95E+11
8/6/2019,11815.28,12321.01,11205.72,11464.34,2.08E+11
8/7/2019,11464.34,12141.68,11390.14,11972.53,2.08E+11
8/8/2019,11972.53,12018.99,11468.19,11841.61,2.12E+11
8/9/2019,11843.87,11961.74,11653.87,11857.08,2.12E+11
8/10/2019,11857.08,11973.68,11175,11284.24,2.12E+11
8/11/2019,11284.24,11577.38,11091.75,11527.27,2.04E+11
8/12/2019,11527.27,11550.99,11226.82,11381.51,2.05E+11
8/13/2019,11381.51,11444.13,10750,10857.49,2.04E+11
8/14/2019,10857.49,10858.51,9896.53,10016.88,1.96E+11
8/15/2019,10016.88,10445.74,9477.52,10297.86,1.83E+11
8/16/2019,10297.86,10539.73,9739.58,10360.22,1.81E+11
8/17/2019,10360.22,10465.37,9981.77,10198.84,1.83E+11
8/18/2019,10198.84,10508.93,10082.79,10317.97,1.83E+11
8/19/2019,10317.97,10931.51,10279.9,10919.99,1.84E+11
8/20/2019,10919.99,10950,10560.15,10747.06,1.93E+11
8/21/2019,10747.06,10806.64,9842.51,10132.44,1.93E+11
8/22/2019,10132.44,10230.57,9759.62,10164.82,1.83E+11
8/23/2019,10164.82,10477,10056.5,10408.14,1.80E+11
8/24/2019,10408.14,10433.49,9888,10151.83,1.85E+11
8/25/2019,10151.83,10370.71,9907.5,10135.59,1.82E+11
8/26/2019,10135.59,10662.57,10135.59,10367.23,1.81E+11
8/27/2019,10367.23,10379.19,10026.73,10175.8,1.86E+11
8/28/2019,10175.8,10290.69,9512.5,9726.85,1.82E+11
8/29/2019,9726.85,9726.85,9290.3,9488.28,1.76E+11
8/30/2019,9488.28,9696.3,9348.37,9581.96,1.70E+11
8/31/2019,9581.96,9699,9443.87,9604.43,1.71E+11
9/1/2019,9604.43,9839.6,9543.86,9773.12,1.72E+11
9/2/2019,9773.12,10480.47,9750.92,10392.28,1.74E+11
9/3/2019,10392.28,10775.31,10292.88,10625.2,1.84E+11
9/4/2019,10625.2,10830,10380.42,10584.13,1.90E+11
9/5/2019,10584.13,10656.52,10458.71,10600,1.90E+11
9/6/2019,10600,10972.06,10185.68,10351,1.89E+11
9/7/2019,10351,10568.67,10330,10483.37,1.87E+11
9/8/2019,10483.37,10593.92,10227.75,10406.94,1.88E+11
9/9/2019,10406.94,10542.55,10067.5,10313.99,1.87E+11
9/10/2019,10313.99,10392.72,9925,10100,1.85E+11
9/11/2019,10100,10308.15,9866.43,10161.12,1.82E+11
9/12/2019,10161.12,10465.63,10033.92,10432.63,1.81E+11
9/13/2019,10432.63,10454.48,10156.59,10359.27,1.85E+11
9/14/2019,10359.27,10444.02,10232.04,10360.29,1.85E+11
9/15/2019,10360.29,10386.6,10271,10314.68,1.86E+11
9/16/2019,10314.68,10375.66,10087.5,10271.26,1.85E+11
9/17/2019,10271.26,10282.91,10139.73,10192,1.84E+11
9/18/2019,10192,10262.52,9900,10162.8,1.83E+11
9/19/2019,10162.8,10385.31,9592.5,10239.97,1.82E+11
9/20/2019,10239.97,10274.9,10057.55,10168.86,1.82E+11
9/21/2019,10168.86,10171,9922.51,9980.93,1.83E+11
9/22/2019,9980.93,10091.19,9849.09,10031.31,1.80E+11
9/23/2019,10031.31,10047.83,9615.75,9693.28,1.80E+11
9/24/2019,9693.28,9776.27,7991.18,8543.36,1.75E+11
9/25/2019,8543.36,8745,8221.21,8431.9,1.57E+11
9/26/2019,8431.9,8458.43,7718,8065.1,1.52E+11
9/27/2019,8065.1,8281.99,7860,8197,1.45E+11
9/28/2019,8197,8347.44,8022.5,8227.28,1.46E+11
9/29/2019,8227.28,8242.6,7906.15,8056.19,1.47E+11
9/30/2019,8056.19,8368.45,7705.5,8301.76,1.45E+11
10/1/2019,8301.76,8531.25,8201.64,8330.62,1.47E+11
10/2/2019,8330.62,8395,8180,8384.51,1.50E+11
10/3/2019,8384.51,8411.2,8069.51,8206.45,1.50E+11
10/4/2019,8206.45,8239.63,8000,8157.3,1.48E+11
10/5/2019,8157.3,8196.66,8028.88,8150.97,1.46E+11
10/6/2019,8150.97,8169.73,7778.7,7860.01,1.46E+11
10/7/2019,7860.01,8311.11,7774.02,8208.67,1.42E+11
10/8/2019,8208.67,8340.94,8110.31,8188.17,1.46E+11
10/9/2019,8188.17,8707.38,8127.22,8592.01,1.48E+11
10/10/2019,8592.01,8655,8460.04,8589.51,1.53E+11
10/11/2019,8589.51,8812.61,8213.25,8272.76,1.54E+11
10/12/2019,8272.76,8424.37,8262.87,8314.22,1.51E+11
10/13/2019,8314.22,8470,8152.4,8275.99,1.50E+11
10/14/2019,8275.99,8406.66,8220.39,8355.87,1.49E+11
10/15/2019,8355.87,8410.13,8082.77,8162.95,1.50E+11
10/16/2019,8162.95,8179.1,7915,8002.22,1.48E+11
10/17/2019,8002.22,8120.6,7941.11,8074.43,1.44E+11
10/18/2019,8074.43,8119.27,7815.1,7960.68,1.45E+11
10/19/2019,7960.68,8102.63,7879.79,7960,1.43E+11
10/20/2019,7960,8300,7882.29,8227,1.44E+11
10/21/2019,8227,8356.21,8157.84,8212.76,1.47E+11
10/22/2019,8212.76,8312.83,7996.19,8023.14,1.48E+11
10/23/2019,8023.14,8052.46,7275.24,7468.81,1.46E+11
10/24/2019,7468.81,7511.99,7361.67,7458.57,1.36E+11
10/25/2019,7458.57,8800,7400,8670.24,1.34E+11
10/26/2019,8670.24,10610,8650.02,9272.28,1.51E+11
10/27/2019,9272.28,9809.24,9112.86,9547.18,1.69E+11
10/28/2019,9547.18,9932.29,9188.19,9219.51,1.71E+11
10/29/2019,9219.51,9555.57,9072.5,9432.41,1.69E+11
10/30/2019,9432.41,9436.28,9001.71,9171.01,1.69E+11
10/31/2019,9171.01,9426.18,8962.5,9154,1.66E+11
11/1/2019,9154,9299.99,9064.47,9246.88,1.65E+11
11/2/2019,9246.88,9388.13,9206.91,9307.58,1.66E+11
11/3/2019,9307.58,9386.45,9075,9200,1.68E+11
11/4/2019,9200,9600,9135,9415.61,1.66E+11
11/5/2019,9415.61,9478,9177,9318.5,1.69E+11
11/6/2019,9318.5,9445.38,9260.15,9350.07,1.68E+11
11/7/2019,9350.07,9369.04,9084.95,9202.17,1.69E+11
11/8/2019,9202.17,9250,8670.03,8768.14,1.66E+11
11/9/2019,8768.14,8877.36,8725,8809.33,1.60E+11
11/10/2019,8809.33,9130.88,8749.02,9040.12,1.59E+11
11/11/2019,9040.12,9065.58,8600,8721.54,1.62E+11
11/12/2019,8721.54,8875.53,8561.12,8814.3,1.58E+11
11/13/2019,8814.3,8834.98,8706.79,8761.75,1.58E+11
11/14/2019,8761.75,8787,8562.83,8626.66,1.58E+11
11/15/2019,8626.66,8774,8368.33,8457.18,1.56E+11
11/16/2019,8457.18,8526.08,8430.16,8479.8,1.54E+11
11/17/2019,8479.8,8479.8,8479.8,8479.8,1.53E+11
11/18/2019,"8,573.98","8,653.28","8,273.57","8,309.29","150,025,712,267"
11/19/2019,"8,305.13","8,408.52","8,099.96","8,206.15","148,178,376,843"
11/20/2019,"8,203.61","8,237.24","8,010.51","8,027.27","144,962,727,398"
11/21/2019,"8,023.64","8,110.10","7,597.38","7,642.75","138,031,885,379"
22-Nov-19,"7,643.57","7,697.38","6,936.71","7,296.58","131,791,783,672"
23-Nov-19,"7,296.16","7,442.26","7,151.42","7,397.80","133,636,205,957"
